Date,Open,High,Low,Close,Adj Close**,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr
2023-02-28,32873.47,32873.47,32636.43,32656.7,32656.7,303760000.0,2076083176.9341218,-3903660000.0,0.04706067699048681,-5987265954.04343,10263.201474848636,11949.237236541967,-3079655.423347448,32399.50500116805,52.59414460864772,995.1175722763775,32426.5835,33369.609604840254,31483.557395159747,5.8163765839855035,0.6220096128934741,0.0,0.0,32723.946333333333,33168.55133333333,32279.341333333334,2.717306742109605,0.42437519446100347,0.0,0.0,31429.82,33572.22,32501.02,6.606924839923396,0.5726661687826737,570.8843762615464,2.803931517372206,-34.406139362297836,-144.08348912845446,109.67734976615662,32567.749166666665,32568.470384615382,32708.1022126393,32742.508352001598,0.8407248656412679,0.68622086048772,0.1545040051535479,-0.07618373055283137,26.955863731727906,-552.0135000000009,-19.023446894424534,-32.61744366608984,13.593996771665307,32677.815000000002,32532.27,32605.042500000003,32843.825,99.60937505951759,21.433624225619905,18.95543130611349,21.36384978533882,49.4223183368268,33650.91,33587.62,4.0,64.0,-60.0,32009.056344473727,,0.0,0.0,48.559855275628315,0.5999311144871443,0.6560599490710445,0.7848396370353253,-2.2848808210439464,51.569898421163494,57.26661687826737,62.74349639034103,-42.73338312173263,166.3363823529362,1.2719190114911563,-0.10508095162536484,-0.4403342893296108,0.3352533377042459,-1.5867812379879276,2.1732102885016538,-3.759991526489581,32543.031150263905,-0.015737019102413097,-0.015738257501141106,-3.9703142422944926
2023-02-27,32906.16,33189.28,32814.18,32889.09,32889.09,243660000.0,1929744267.8432083,-3660000000.0,0.023537095784917528,2957221667.9626255,37990.30534351112,15168.585062400522,1686118.5210456955,32498.47005268668,62.86212513867628,1002.1989789286512,32449.433999999997,33413.7918501859,31485.07614981409,5.943757602588116,0.7279527251814485,0.0,0.0,32830.886,33251.453,32410.319,2.5620204096837407,0.5691970601592564,0.0,0.0,31429.82,33572.22,32501.02,6.602272323147459,0.6811379761015663,567.0539386353915,2.4771820816451386,-17.419764235462935,-118.75074414985616,101.33097991439323,32652.2925,32548.72846153846,32735.946487617868,32753.36625185333,0.8627426478606999,0.6290191391908102,0.23372350866988967,-0.06383046204674447,26.767969025288153,-294.033999999996,-14.443411823882329,-29.387036264572437,14.943624440690108,32881.41,32531.36,32706.385000000002,32843.825,99.8046875297588,20.215662454714384,21.722448736727927,19.898550205496306,80.53105067265751,33638.4725,33587.62,80.0,60.0,20.0,32102.846163805305,,0.0,0.0,51.9510074796613,0.671829191552154,0.6246999998280635,0.6879042373857963,-1.2776828140889234,48.04962863895048,68.11379761015664,60.9623164052775,-31.886202389843362,97.3586764705833,3.1828507804183612,-0.053184653148368365,-0.36290436209336235,0.309719708944994,-3.544780629747282,1.0296121048518665,-4.574392734599149,32576.389309730293,0.7116150743951444,0.7090950425460818,-3.286952522548381
2023-02-24,32999.19,32999.19,32643.48,32816.92,32816.92,277120000.0,1922865153.958298,-3937120000.0,-0.018083662282777482,-322345770.31768036,-23155.422001299077,14049.266973730733,1125824.4897820395,32562.968856475796,55.48161242940745,1002.1989789286512,32478.403499999997,33450.33851145405,31506.468488545943,5.985115687438602,0.6741456455476211,0.0,0.0,32909.034,33301.303,32516.764999999996,2.383959371156273,0.3825882238973777,0.0,0.0,31429.82,33572.22,32501.02,6.596383347475814,0.6474514563106785,545.9195447718527,2.2840528906788347,-9.669985839958827,-96.9345924878767,87.26460664791787,32707.419166666663,32518.56576923077,32748.40395106127,32758.07393690123,0.8553910544431871,0.643564965839847,0.21182608860334007,-0.052755457184017966,26.550798668356045,-659.2634999999973,-9.497015982918992,-25.68253167871757,16.18551569579858,33036.465,32501.02,32768.7425,32843.825,99.90234376487939,18.85994812559131,20.70118475480147,21.21917869203414,52.0690599580339,33631.0125,33537.770000000004,76.0,56.00000000000001,19.999999999999993,32191.008593976985,,0.0,0.0,50.83030137371384,0.62761097566884,0.6331237605693795,0.6379612364894958,-0.7897131724278075,51.10582316307947,64.74514563106784,63.37518670649729,-35.25485436893215,52.130911764699704,2.057259433874238,-0.029519396832015227,-0.2962273690410929,0.2667079722090777,-4.241488634288492,-0.024608042976205335,-4.216880591312287,32594.519962473627,-0.21943446899868047,-0.21967557921342973,-3.4991742847329643
2023-02-23,33175.39,33272.4,32795.67,33153.91,33153.91,288120000.0,2067762202.6021879,-3649000000.0,0.014543762322471438,13594212025.442204,35193.832778009215,18653.168639949145,2350546.4481765293,32674.71773848205,63.534772701117475,1002.1989789286512,32530.836499999998,33529.372372129896,31532.300627870103,6.139011347770884,0.8119935484495796,0.0,0.0,32968.56933333333,33328.52533333334,32608.613333333335,2.183631302654455,0.7574490585886413,0.0,0.0,31429.82,33572.22,32501.02,6.585751337811438,0.8047470126960431,539.0005902946677,1.8385162773927588,23.394370291447558,-72.86879993201185,96.26317022345941,32818.65,32513.941153846157,32810.78949705185,32787.3951267604,0.927506400737996,0.5906006580797291,0.3369057426582669,-0.04090295121838491,26.465082844153972,-621.1964999999982,-5.067965022421259,-21.767988127937233,16.700023105515974,33036.465,32501.02,32768.7425,32843.825,99.9511718824397,18.038405051367075,23.027418300836157,19.87081803522688,83.05852640046155,33529.185,33448.42,72.0,52.0,20.0,32273.881278338366,,0.0,0.0,55.642162863648565,0.805964339305667,0.7018015021755537,0.6532084208576655,1.0960948394059036,49.97086749212314,78.51901301769085,70.45931875297178,-21.480986982309147,107.42100000000573,4.19486510320519,0.07135171977219243,-0.22271155127843587,0.2940632710506283,-4.470757533018136,-0.9138379409845916,-3.5569195920335446,32636.30407260156,1.026878817390564,1.0216422352540278,-2.5082277468559178
2023-02-22,33169.33,33245.97,32948.27,33045.09,33045.09,321910000.0,1955239681.271986,-3970910000.0,0.04364795061048794,6647860850.378712,5834.054394085308,15525.688075942553,1902048.5302749244,32757.260907494758,63.043796057302785,1002.1989789286512,32581.585499999997,33576.33067883638,31586.840321163614,6.106180307501496,0.732976499841996,0.0,0.0,32999.39566666666,33360.047666666665,32638.74366666667,2.185809725990224,0.5633496186536183,0.0,0.0,31429.82,33572.22,32501.02,6.575493387207942,0.7539535100821488,514.8705312652014,1.633423061234649,40.352092385379365,-50.22462146853361,90.57671385391298,32913.270833333336,32521.097307692307,32846.83572827464,32806.48363588926,0.8974326213322024,0.6340217205674925,0.26341090076470985,-0.029605190151508982,26.417056805498078,-326.7254999999968,-1.7937818234368643,-17.717631844337117,15.923850020900252,33036.465,32501.02,32768.7425,32843.825,99.97558594121985,17.275543625301715,22.083704169635457,19.0564683094619,75.98432743117915,33379.75,33448.42,68.0,48.0,20.0,32351.781601638064,,0.0,0.0,53.8108529818444,0.7291557798965265,0.7209103649570112,0.6852785425673148,2.1134719621249927,45.167157389203716,72.93090610316564,72.06502158397478,-27.069093896834367,221.1959117646984,3.558329081744567,0.1230003582012534,-0.153569169382498,0.2765695275837514,-3.728397399333625,-1.4767498326543982,-2.251647566679227,32643.572724990874,-0.328226746106286,-0.32876659169254197,-2.8282218186437613
2023-02-21,33699.69,33699.69,33115.74,33129.59,33129.59,348320000.0,1623442438.357351,-3622590000.0,-0.04131069521627582,9902886443.181753,52070.49559313333,20509.162893755947,-165901.42628593126,32889.17488860164,72.22357233181738,1002.1989789286512,32610.034999999996,33632.90067191359,31587.16932808641,6.2733184549700045,0.7539702984791782,0.0,0.0,33025.96566666667,33383.50866666667,32668.42266666667,2.1652235916957316,0.6449117075894757,0.0,0.0,31429.82,33699.69,32564.755,6.960648769619544,0.74884024195218,528.8434781386819,1.4180690135191232,59.91894482495263,-28.195908209836364,88.114853034789,32986.165,32536.94307692308,32890.33638546315,32830.4174406382,0.9328505413471929,0.5614779325962636,0.37137260875092937,-0.018603368811250052,26.470228143306798,188.36500000000524,0.23386081301493694,-13.89650889504339,14.130369708058327,33100.2,32564.755,32832.4775,32843.825,99.98779297060993,17.497067562265308,26.261619847966948,17.370712410921197,99.96129804652246,33279.75,33398.885,64.0,44.0,20.0,32425.00790553978,,0.0,0.0,55.04805049336415,0.7638894881502662,0.7663365357841533,0.7296828009722395,3.3074047420494272,40.31908928068612,70.24965036424712,73.89985649503454,-29.75034963575287,359.8755294117691,2.7119324033649375,0.18251045675338767,-0.08635324415532089,0.2688637009087086,-2.4315663336632034,-1.6677131328561592,-0.7638532008070442,32653.071527304735,0.2557112115597171,0.2553848267243808,-2.5797426873620855
2023-02-17,33677.01,33846.64,33517.73,33826.69,33826.69,302900000.0,1889597705.7557325,-3319690000.0,-0.04577100863760371,38652701237.01318,29803.871805876308,20686.695755793626,7264197.76348529,33030.98382501055,71.71547323429789,1023.2868616404859,32689.1405,33825.169491116976,31553.111508883023,6.950497772292157,1.000669220985959,1.0,0.0,33052.76333333333,33424.32233333334,32681.204333333335,2.248277980590435,1.5414586467649336,1.0,0.0,31429.82,33846.64,32638.23,7.393342140641476,0.9917453513294341,547.6641303248141,1.2551170411540526,130.17537970125704,3.4783493723823184,126.69703032887472,33071.855833333335,32592.036923076925,33034.390787699595,32904.21540799834,0.915470748887805,0.5217172353015231,0.39375351358628186,-0.004081099960298388,26.46765093300982,167.3194999999978,3.793358860064444,-10.26385971341473,14.057218573479174,33173.675,32638.23,32905.9525,32843.825,99.99389648530497,17.968505284005957,25.716587879810955,15.729292893988491,144.06544880659672,33120.8875,33276.665,100.0,40.0,60.0,32526.9824730966,,0.0,0.0,63.688982239961874,1.0,0.8310150893489309,0.7727539966966984,7.258066405077894,50.62205868194497,98.79531895364863,80.6586251403538,-1.204681046351361,489.6327058823481,3.1351834235816405,0.39561915726340063,0.01004123612842342,0.38557792113497724,-2.5431264679522716,-1.8427957998753817,-0.7003306680768899,32686.07493475533,2.1041612648994734,2.082329510909098,-0.5298633688241794
2023-02-16,33992.09,34041.16,33686.59,33696.85,33696.85,317530000.0,1590444092.9289315,-3637220000.0,-0.04479703325159094,27241158888.86827,20288.42103108393,13312.978990879279,5154700.763420834,33131.64231781032,71.81265808881831,1023.2868616404859,32780.884000000005,33931.16708612067,31630.600913879338,7.018011388104527,0.8981480780914073,0.0,0.0,33106.74333333333,33474.01833333333,32739.46833333333,2.218732276395261,1.3033580650284722,1.0,0.0,31429.82,34041.16,32735.49,7.966045088961003,0.868148153821408,528.3547172923334,1.2340438055914154,173.37850811201497,37.45838112030885,135.92012699170613,33141.888333333336,32640.68192307692,33136.30758959196,32962.929081479946,0.912899626928062,0.5638553325164669,0.3490442944115951,0.011408358435599066,26.34586313762501,650.5559999999969,7.318188419386922,-6.667589092152636,13.985777511539558,33270.935,32735.49,33003.2125,32843.825,99.99694824265248,18.744836515071174,27.112860443728064,14.975717296571778,142.28739508000683,33111.4975,33267.275,96.0,36.0,60.0,32658.94822578694,,0.0,0.0,61.324457481699234,0.8437104293038896,0.8691999724847186,0.822183865872601,9.727088344414916,49.41206415710183,77.64873900483599,82.23123610757726,-22.351260995164008,685.2521764705853,2.557761852615892,0.5259802843474454,0.11322904577222781,0.41275123857521756,-2.230734576992272,-1.92038355529876,-0.31035102169351214,32706.28026323466,-0.3838389153653643,-0.3845774674360314,-0.9116684623817317
2023-02-15,34008.63,34130.49,33833.1,34128.05,34128.05,267530000.0,1853584078.4698126,-3369690000.0,-0.06696182386311834,39829412761.88726,13108.14817029844,12815.978846209526,2204630.1144896764,33209.53416208405,72.04430153564999,1036.381299095007,32874.959,34137.34540570759,31612.572594292415,7.679926875088033,0.996318319943261,0.0,0.0,33218.03566666667,33573.28966666667,32862.78166666666,2.1389223827975568,1.7807939296015314,1.0,0.0,31429.82,34130.49,32780.155,8.214976024760968,0.9990965204930646,518.8832455631,1.2340438055914154,239.64901033569913,77.89650696338691,161.75250337231222,33199.93916666666,32713.39423076923,33288.88334503935,33049.23433470365,0.9026300478447261,0.5570055526998102,0.3456244951449159,0.029422857653990848,26.0353013210981,516.0109999999986,11.900142518609275,-2.9533412151120446,14.853483733721319,33383.46,32780.155,33081.807499999995,32843.825,99.99847412132624,19.6179976494673,26.72629339224487,14.086837252822102,155.80050094248287,32875.7275,33031.505000000005,100.0,32.0,68.0,32824.8136386925,,0.0,0.0,65.85786868911873,1.0,0.9479034764346298,0.8827061794227596,13.368699536742895,53.98229090633448,99.85028654174214,92.09811483340893,-0.14971345825786633,859.4588823529448,2.083697262217842,0.7251272689366164,0.23560869040510554,0.4895185785315108,-3.2436441697680896,-2.185035678192626,-1.0586084915754634,32872.60758407516,1.2796448332707877,1.271526562112335,0.35631025251363635
2023-02-14,34194.09,34331.47,33827.45,34089.27,34089.27,288820000.0,1864826982.3228316,-3658510000.0,-0.12467108399887204,32539433853.045975,17043.526521709315,8345.178006577848,3095245.144807264,33281.016987031566,72.0340619749355,1036.381299095007,32985.694,34266.055311152195,31705.332688847815,7.763130957027552,0.9309627252821666,0.0,0.0,33362.685333333335,33743.797333333336,32981.573333333334,2.2846602195970376,1.4532429661971549,1.0,0.0,31624.87,34331.47,32978.17,8.205375336350365,0.9105150373161885,517.3969210067904,1.234417432643276,285.74573988034535,119.4663535467786,166.27938633356675,33258.130833333336,32789.70269230769,33412.01975349484,33126.27401361449,0.8729007374744044,0.6034419320069082,0.26945880546749623,0.048055286227302145,25.68099891691756,17.875999999996566,16.51641668972078,0.9955325164596572,15.520884173261123,33487.475,32880.645000000004,33184.06,32880.645000000004,99.99923706066312,20.762482662762597,27.635644199041113,13.112636078622723,149.25484130191543,32837.409999999996,33031.505000000005,96.0,28.000000000000004,68.0,33007.60832927555,,0.0,0.0,65.11859128495942,0.9572622944330266,0.933657574578972,0.9169203411661068,16.03131412276343,55.21901510385127,86.77052153204112,88.08984902620641,-13.229478467958886,1037.5654117647064,2.091283960903189,0.8625954725934687,0.36100604684277815,0.5015894257506905,-3.4644539598220656,-2.4409193345185143,-1.0235346253035513,33137.654754034265,-0.11363086962192792,-0.11369547844282124,0.24227450445322152
2023-02-13,33887.39,34249.6,33887.39,34245.93,34245.93,302600000.0,2161294948.41985,-3355910000.0,-0.10366612539040924,34663131302.610985,-1312.502528089902,6891.234054925534,1062434.1195020678,33328.10687644894,71.89561285274277,1036.381299095007,33090.2205,34422.6555866509,31757.785413349106,8.053346677764795,0.9336832283908465,0.0,0.0,33503.22933333334,33896.85833333334,33109.60033333333,2.3497973648072876,1.4434018665630062,1.0,0.0,31624.87,34331.47,32978.17,8.179455921123289,0.9683957732949084,501.8782289061113,1.234417432643276,331.1021434850627,161.79351153443542,169.30863195062727,33361.660833333335,32874.926538461536,33540.31363757256,33209.211494087496,0.8724071973555754,0.6927926092390593,0.1796145881165161,0.0671253112485615,25.488809822505186,-428.38050000000294,21.684150610426393,5.009706120271738,16.674444490154656,33487.475,32880.645000000004,33184.06,32880.645000000004,99.99961853033156,21.825218746536798,26.231672103373242,12.446475556999243,137.50184298133422,32831.55,33031.505000000005,100.0,24.0,76.0,33219.42619659146,,0.0,0.0,66.74272371989889,1.0,0.9857540981443421,0.9557717163859812,18.734299235199824,56.295024815092816,95.32762350062265,93.98281052480196,-4.67237649937735,1151.216852941172,3.7643200417409406,0.9970189853619724,0.488208634546617,0.5088103508153554,-3.2408527142103147,-2.6009060104568746,-0.6399467037534401,33395.86471655875,0.45955809555324745,0.45850535141891413,0.7029459921051417
2023-02-10,33671.54,33897.31,33591.99,33869.27,33869.27,288150000.0,2396518667.7962403,-3644060000.0,-0.0410057259779897,14206315545.094988,-34314.19587020658,7001.4791234008835,-1778646.6313690227,33364.137453260846,72.02337864644718,1024.9824735961192,33192.727,34430.30828103305,31955.14571896694,7.456942486425146,0.7733327541263649,0.0,0.0,33585.43000000001,33972.081000000006,33198.778999999995,2.302492479625869,0.867049354585909,0.0,0.0,31783.41,34331.47,33057.44,7.676561193661495,0.8186070971641154,517.0844060155003,1.2685217782013192,332.8175919675632,195.99832762106098,136.81926434650222,33462.28,32925.26,33590.92230871524,33258.10471674768,0.8409905152494851,0.6830724304728274,0.1579180847766577,0.08327623461701829,25.305343696342135,-536.0269999999982,24.627859577051808,8.801358960268495,15.826500616783314,33563.57,32880.645000000004,33222.1075,32880.645000000004,99.99980926516578,21.809959381469934,23.87354136210895,15.388410276322231,81.33240430041576,32746.074999999997,33031.505000000005,96.0,20.0,76.0,33397.35320513683,,0.0,0.0,59.56193298624315,0.6050793220187209,0.8541138721505824,0.9245085149579655,18.90341750765517,54.92426901560826,74.7536542201051,85.61726641758962,-25.2463457798949,1144.6460294117642,3.696760500939312,1.0007112395673206,0.5907091555507578,0.4100020840165628,-3.4092253337530845,-2.762569875116117,-0.6466554586369675,33440.521000064604,-1.099867925911202,-1.1059611929690405,-0.4046534113097078
2023-02-09,34105.61,34252.57,33607.13,33699.88,33699.88,347520000.0,2148876208.6985703,-3991580000.0,-0.04253211459862532,3767354352.938591,34396.72191528571,12582.330499772315,-4907317.30495098,33438.5161699139,79.74291871723396,1024.9824735961192,33282.239,34387.560771139724,32176.91722886028,6.642111855153271,0.6889228145616623,0.0,0.0,33688.763,34104.387,33273.138999999996,2.4674340224365223,0.5133738667641886,0.0,0.0,32190.6,34331.47,33261.035,6.4324698828104765,0.7049844222208714,529.9199654139505,1.2937344654461023,316.85621864794666,220.16990582643814,96.68631282150852,33549.21166666666,32981.233076923076,33607.68503045136,33290.82881180341,0.9379794265534487,0.6243094251117333,0.3136700014417154,0.09559342035207963,25.23770273059097,-393.1490000000049,27.01955605376623,12.36663907984488,14.65291697392135,33639.869999999995,32880.645000000004,33260.2575,32880.645000000004,99.99990463258288,22.45723023964266,26.591981758084636,14.04624837859883,82.00567562581737,32649.775,33031.505000000005,92.0,16.0,76.0,33546.81189231494,,0.0,0.0,56.61207978500561,0.44284676722250355,0.6826420297470749,0.8408366666806665,18.1448597079233,54.38638652691782,65.50121261115585,78.52749677729453,-34.49878738884414,1124.4435294117648,3.194382775969393,0.9517823074912569,0.6629237859388576,0.2888585215523993,-1.950807526044006,-2.600217405301695,0.649409879257689,33460.08787508326,-0.5001288778884172,-0.5013837079543393,-0.9027585006328165
2023-02-08,34132.9,34161.65,33899.79,33949.01,33949.01,324090000.0,1946620087.8706496,-3667490000.0,-0.03200488331516654,14763523973.947578,8150.1490943875915,14668.614837330953,657822.4263644714,33537.524619728734,86.70126746757911,1032.5597671546425,33366.946500000005,34401.765308724745,32332.12769127527,6.2026581229105755,0.7812393315102681,0.0,0.0,33781.712,34175.849,33387.575,2.333434137381803,0.7122333097374789,0.0,0.0,32500.71,34331.47,33416.09,5.486747191565766,0.7910922239944074,523.1049688725559,1.1614306121557332,320.6135903360191,240.25864272835435,80.35494760766477,33637.53833333333,33061.503461538465,33660.19656422807,33339.58297389205,1.0146597876476726,0.5937565425452371,0.4209032451024355,0.10609824017019993,25.007141281650483,-550.0265000000072,29.812852122796805,15.878487296093065,13.93436482670374,33723.604999999996,32880.645000000004,33302.125,32880.645000000004,99.99995231629144,23.05826746508876,24.91753715229054,13.161783841763835,92.91338683586285,32575.5575,32993.265,88.0,12.0,76.0,33591.99,,0.0,0.0,59.768001152561325,0.6164124165164214,0.5547795019192153,0.6971784679389575,18.44745395693218,49.62472954998459,77.4365206720786,72.56379583444652,-22.563479327921403,1093.1482352941093,3.2227100232934554,0.961660470039739,0.7226711227590339,0.2389893472807051,-1.3998906565944544,-2.360152055560247,0.9602613989657924,33493.28311111058,0.7392607926200556,0.7365416528221758,-0.1701714476599947
2023-02-07,33769.78,34240.0,33634.1,34156.69,34156.69,361620000.0,2208796079.948553,-3305870000.0,0.000438180204884558,23383197920.526512,-15694.555887395962,12814.489311456342,4608047.965715017,33635.33432514231,86.91920272783062,1032.5597671546425,33434.861,34489.60759718603,32380.114402813968,6.3092626416842545,0.8421812414118145,0.0,0.0,33874.76066666667,34299.71766666667,33449.80366666666,2.5089889441974456,0.8317151303935849,0.0,0.0,32500.71,34331.47,33416.09,5.475602246409824,0.9045314514190835,531.3844719853005,0.9849749717736006,336.47074946102657,259.5010640748888,76.96968538613777,33749.18583333333,33134.970384615386,33736.580169731445,33400.10942027042,0.9570031151411714,0.6219341086699568,0.3350690064712146,0.11595134456367384,24.915508848963313,-280.95099999999366,33.38904402261914,19.562396541604645,13.826647481014493,33924.600000000006,32880.645000000004,33402.622500000005,32880.645000000004,99.99997615814573,22.74757487572814,22.881591288427334,15.669275012827653,84.46219591428883,32496.9375,32914.645000000004,84.0,8.0,76.0,,34331.47,0.0,1.0,62.234100160313105,0.7166601375015218,0.5919731070801489,0.6097982129154796,19.442191877550076,57.14127929324027,89.64567325635824,77.52780217986422,-10.354326743641767,1020.1428529411787,4.082558631340187,1.007394153196467,0.7796157288465205,0.22777842434994644,-0.005498034329682509,-1.8892212513141342,1.8837232169844518,33564.63004512898,0.6117409609293523,0.6098774220713921,0.44052850482021455
2023-02-06,33874.44,33962.84,33683.58,33891.02,33891.02,296400000.0,2352739960.2035103,-3602270000.0,0.06998203263725163,8793514217.593922,-10725.694466936384,9334.775039281518,-93215.1605722867,33687.477856598256,80.225168264486,1024.5285394993873,33486.589,34524.131241855976,32449.046758144024,6.196762780801446,0.6948985707206209,0.0,0.0,33927.84133333333,34322.329333333335,33533.35333333333,2.325452987852933,0.45333022381753457,0.0,0.0,32500.71,34331.47,33416.09,5.46714387661282,0.7594168542026242,525.5570247867705,0.9267731186643319,323.8669767018582,272.37424660028273,51.49273010157549,33810.611666666664,33212.52615384616,33760.340143618916,33436.47316691706,0.9331055015515122,0.6982758251040886,0.23482967644742359,0.12312763667832972,24.776925096266513,-441.49900000000343,35.98019888981155,23.138712100465437,12.84148678934611,33961.729999999996,32978.17,33469.95,32880.645000000004,99.99998807907286,22.459074614179,21.410518523268166,14.661886871391088,54.53964398393885,32426.1175,32843.825,80.0,4.0,76.0,,34317.522600000004,0.0,0.0,57.38799870418031,0.4121118197971071,0.5817281246050167,0.5761602445347935,18.81773886002526,53.4450519117592,73.90683594097098,80.32967662313594,-26.093164059029018,929.8255588235261,2.2232973426060254,0.9686038808133056,0.8174133592398776,0.15119052157342805,-0.5612043758061883,-1.623617876212545,1.0624135004063566,33582.34182304934,-0.7777978486791515,-0.780838473015244,-0.3406957650922471
2023-02-03,33926.3,34179.58,33813.86,33926.01,33926.01,425150000.0,2188339016.8588777,-3177120000.0,0.06849368138201839,9662440543.652252,14925.573844525685,12054.846171126146,-1866456.5359373705,33768.24427236166,86.93531768685031,1024.5285394993873,33511.3175,34565.85900671964,32456.775993280353,6.2936439709936485,0.696622180045803,0.0,0.0,33952.121,34350.29,33553.952,2.3454734978118257,0.4672111590806956,0.0,0.0,32500.71,34331.47,33416.09,5.4631095897677024,0.7785291354410198,509.5733223080936,0.8245614538737247,313.09265927856177,280.5179291359386,32.574730142623196,33884.02166666667,33280.62653846154,33785.82781383139,33472.73515455283,0.9761589403973484,0.6406414135647399,0.3355175268326085,0.12816236308376325,24.607326051605277,-381.7275000000009,36.25234923642922,26.35361885791458,9.898730378514639,33961.729999999996,32978.17,33469.95,32880.645000000004,99.99999403953643,22.66048138324935,23.333526746350895,13.917041504935215,66.41802769090867,32426.1175,32843.825,76.0,4.0,72.0,,34303.854148000006,0.0,0.0,57.853490266371836,0.31261040002752327,0.48046078577538404,0.5513873391535166,18.445541707028063,51.59907120254756,73.5994270087252,79.05064540201813,-26.4005729912748,922.4304411764679,2.665812076771483,0.9353662251767798,0.841003932427258,0.09436229274952179,2.1955514693226528,-0.8597840071055056,3.0553354764281586,33585.34933976661,0.10324268788606261,0.10318942927707297,-0.23780482067157216
2023-02-02,34129.3,34145.14,33814.78,34053.94,34053.94,429910000.0,2380884977.628955,-2747210000.0,0.05368371420998147,16139004223.13052,-1287.9052825011474,9449.007738232549,2060063.7440330777,33833.50141297364,87.36049234176538,1024.5285394993873,33544.466,34623.19378240645,32465.738217593545,6.431628885709214,0.736145767407351,0.0,0.0,33971.763,34367.511000000006,33576.015,2.3298643641191257,0.6038249087803337,0.0,0.0,32500.71,34331.47,33416.09,5.457710967883651,0.8484072188599279,491.6519900772843,0.8081625997724936,311.28847714602307,286.67203873795546,24.61643840806761,33961.050833333335,33366.58038461539,33827.07584247272,33515.787365326694,0.9535993282828183,0.677820650930097,0.2757786773527213,0.1320464599441607,24.40533620999848,282.224000000002,37.21402288835031,29.16627223233025,8.047750656020057,33961.729999999996,33057.44,33509.585,32880.645000000004,99.99999701976822,22.847501954528962,22.234695809455285,13.261655119417021,64.83492850141675,32426.1175,32843.825,72.0,4.0,68.0,,34290.459065040006,0.0,0.0,59.59155198010697,0.4470118140952155,0.3905780113066153,0.48425564056233866,18.62066426575535,49.79885639264095,79.93565644881448,75.81397313283689,-20.06434355118551,879.7511176470653,2.7901039523882,0.9287816328255573,0.8585594725069179,0.07022216031863937,4.332659537759215,0.1787047018674386,4.153954835891777,33598.73158216426,0.377085310061509,0.37637612566712164,0.13838376234458494
2023-02-01,34039.6,34334.7,33581.42,34092.96,34092.96,370120000.0,2513449729.1157875,-2377090000.0,0.04332634542533416,15896586819.82599,-4457.1576785910165,8713.92116161281,2045221.772737813,33898.8832262464,79.56637549444474,1025.702474251468,33598.93550000001,34672.919373183664,32524.951626816353,6.392963688886246,0.7299962375298676,0.0,0.0,33969.011,34410.348,33527.674,2.598468351050901,0.6404244375613201,0.0,0.0,32500.71,34334.7,33417.705,5.458476504411866,0.8681890304745401,517.8147910695558,0.7562961850923041,309.44020365589677,291.22567172154373,18.214531934353033,33983.24,33450.55423076923,33867.98109747691,33558.54089382102,0.9037305159788431,0.6683598496912757,0.23537066628756742,0.1349573834196358,24.308427385470996,97.91449999999168,37.298651564005795,31.475409440584137,5.823242123421657,33958.06,33262.649999999994,33610.354999999996,32882.259999999995,99.99999850988411,22.200844671802155,19.930010263471925,15.098124298822576,60.08756033773969,32426.1175,32843.825,68.0,28.000000000000004,40.0,33634.1,,1.0,0.0,60.13159945403574,0.4346892693963623,0.3981038278397004,0.42304754164056657,18.912248128362403,53.43853078368521,80.16834022445379,77.90114122733115,-19.831659775546214,819.1342647058773,0.7871594885576945,0.9220907566719404,0.8712657293399224,0.05082502733201799,4.526406227464063,1.0482450069867637,3.4781612204772996,33601.677071243255,0.11458292344439513,0.11451732731586617,0.2531252499494263
